Tipo;Quebra1;Quebra2;Ficha;Dotação;Orçado Atualizado;Mês 1;Mês 2;Mês 3;Mês 4;Mês 5;Mês 6;Mês 7;Mês 8;Mês 9;Mês 10;Mês 11;Mês 12
Analitico;0;0;172-15901.1030202232.200.3.3.90.36.1500001002;15901.1030202232.200.3.3.90.36.1500001002;0;48000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;174-15901.1030202232.204.3.3.90.36.1500001002;15901.1030202232.204.3.3.90.36.1500001002;0;10500;0;0;0;0;0;0;0;0;0;0;-333,33
Analitico;0;0;180-15901.1030202232.204.3.3.90.36.1500001002;15901.1030202232.204.3.3.90.36.1500001002;14000;0;0;0;0;0;0;0;0;0;14000;0;0
Analitico;0;0;190-15901.1030502352.283.3.3.90.36.0114000001;15901.1030502352.283.3.3.90.36.0114000001;0;10230;0;0;0;0;0;0;0;-5115;0;0;0
Analitico;0;0;207-15901.1030102202.186.3.3.90.36.1500001002;15901.1030102202.186.3.3.90.36.1500001002;7612,9;0;0;0;0;0;7612,9;0;0;0;0;0;0
Analitico;0;0;223-15901.1030202322.269.3.3.90.36.0114000001;15901.1030202322.269.3.3.90.36.0114000001;0;4000;0;0;0;0;0;0;0;-4000;0;0;0
Analitico;0;0;718-15901.1030102202.186.3.3.90.36.0114000001;15901.1030102202.186.3.3.90.36.0114000001;0;334;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;2-15901.1012204032.195.3.3.90.39.1500001002;15901.1012204032.195.3.3.90.39.1500001002;30898,95;15333,33;0;0;0;0;15565,62;0;0;0;0;0;0
Analitico;0;0;2-15901.1012102072.056.3.3.90.39.0102000000;15901.1012102072.056.3.3.90.39.0102000000;0;3473,85;0;0;0;0;0;0;0;-1054,04;0;0;0
Analitico;0;0;3-15901.1012204032.195.3.3.90.39.1500001002;15901.1012204032.195.3.3.90.39.1500001002;0;16250;0;0;0;0;0;0;0;0;0;0;-8750
Analitico;0;0;7-15901.1012204032.194.3.3.90.39.1500001002;15901.1012204032.194.3.3.90.39.1500001002;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;8-15901.1030202232.200.3.3.90.39.1500001002;15901.1030202232.200.3.3.90.39.1500001002;0;15429857,5;0;0;0;0;0;-3999,91;-331118,62;0;0;0;-115543,88
Analitico;0;0;10-15901.1012204062.200.3.3.90.39.0102000000;15901.1012204062.200.3.3.90.39.0102000000;0;78866,14;0;0;0;0;0;0;0;-4354,38;0;0;0
Analitico;0;0;11-15901.1012204032.184.3.3.90.39.1500001002;15901.1012204032.184.3.3.90.39.1500001002;12982412,4;1582192,83;1370203,79;506525,24;5336991,48;1491654,46;1087608,62;305542,09;378384,19;74483,79;423446,94;66659,06;304971,16
Analitico;0;0;12-15901.1030202232.203.3.3.90.39.0114000001;15901.1030202232.203.3.3.90.39.0114000001;0;974,17;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;15-15901.1012204032.184.3.3.90.39.1500001002;15901.1012204032.184.3.3.90.39.1500001002;0;1723095,83;0;0;0;0;0;-7031,64;-125460,95;0;0;0;-4379,02
Analitico;0;0;30-15901.1030202232.201.3.3.90.39.1500001002;15901.1030202232.201.3.3.90.39.1500001002;0;354477,54;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;32-15901.1030102202.187.3.3.90.39.1600000000;15901.1030102202.187.3.3.90.39.1600000000;749061;249617,61;117056,38;10773;0;0;255818,38;0;7232,79;0;0;0;-10761,86
Analitico;0;0;32-15901.1030202232.206.3.3.90.39.1500001002;15901.1030202232.206.3.3.90.39.1500001002;0;340697,78;0;0;0;0;0;-242592,98;0;0;0;0;0
Analitico;0;0;34-15901.1030102332.272.3.3.90.39.0102000000;15901.1030102332.272.3.3.90.39.0102000000;0;7680;0;0;0;0;0;0;0;-6400;0;0;0
Analitico;0;0;35-15901.1030102332.272.3.3.90.39.0114000001;15901.1030102332.272.3.3.90.39.0114000001;0;406742,31;0;0;0;0;0;0;-35000;-330747,99;0;0;0
Analitico;0;0;36-15901.1030102332.272.3.3.90.39.0114000001;15901.1030102332.272.3.3.90.39.0114000001;0;103587,52;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;36-15901.1030102202.186.3.3.90.39.1500001002;15901.1030102202.186.3.3.90.39.1500001002;26480123,97;1768717,44;14000000;523122,24;87801,77;345653,38;75479,68;69676,67;132719,72;8225832,52;1231120,55;0;-391115,41
Analitico;0;0;39-15901.1030102202.186.3.3.90.39.1500001002;15901.1030102202.186.3.3.90.39.1500001002;0;5108953,99;0;0;0;0;0;0;0;0;0;0;-347886,42
Analitico;0;0;40-15901.1030102202.186.3.3.90.39.0114000001;15901.1030102202.186.3.3.90.39.0114000001;0;10410,23;0;0;0;0;0;0;-3591,06;0;0;0;0
Analitico;0;0;44-15901.1030102202.186.3.3.90.39.1600000000;15901.1030102202.186.3.3.90.39.1600000000;8054575,03;721990,11;1196547,58;57355;425712,38;201621,43;623807,63;656990,86;166102,84;158485,68;338884,56;89646,75;-4590,23
Analitico;0;0;44-15901.1030102332.276.3.3.90.39.0114000001;15901.1030102332.276.3.3.90.39.0114000001;0;1006,66;0;0;0;0;0;0;0;-1006,66;0;0;0
Analitico;0;0;51-15901.1030102202.189.3.3.90.39.1600000000;15901.1030102202.189.3.3.90.39.1600000000;36676;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;54-15901.1030502242.207.3.3.90.39.1500001002;15901.1030502242.207.3.3.90.39.1500001002;0;75554,04;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;62-15901.1030202232.200.3.3.90.39.1600000000;15901.1030202232.200.3.3.90.39.1600000000;0;5995149,59;0;0;0;0;0;-45435,94;-319734,01;0;0;0;-92351,97
Analitico;0;0;63-15901.1030202322.269.3.3.90.39.0114000001;15901.1030202322.269.3.3.90.39.0114000001;0;610071,5;0;0;0;0;0;0;0;-162843,86;0;0;0
Analitico;0;0;64-15901.1030202322.269.3.3.90.39.0102000000;15901.1030202322.269.3.3.90.39.0102000000;0;14407,27;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;65-15901.1030202322.269.3.3.90.39.0114000001;15901.1030202322.269.3.3.90.39.0114000001;0;674381,42;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;65-15901.1030202232.200.3.3.90.39.1500001002;15901.1030202232.200.3.3.90.39.1500001002;86287351,79;10754067,9;24093605,24;3537097,13;1726767,46;4546679,28;3306098,86;8612150,74;28071073,21;290182,04;140244,07;2742003,69;-2591846,9
Analitico;0;0;66-15901.1030202232.201.3.3.90.39.0114000001;15901.1030202232.201.3.3.90.39.0114000001;0;16136,27;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;66-15901.1030102202.187.3.3.90.39.1600000000;15901.1030102202.187.3.3.90.39.1600000000;0;163157,02;0;0;0;0;0;0;-,67;0;0;0;-1364,03
Analitico;0;0;70-15901.1030202322.288.3.3.90.39.0114000001;15901.1030202322.288.3.3.90.39.0114000001;0;1339,4;0;0;0;0;0;0;0;-819,91;0;0;0
Analitico;0;0;71-15901.1030202232.200.3.3.90.39.1600000000;15901.1030202232.200.3.3.90.39.1600000000;65315074,44;3911968,8;22393396,75;612805,61;8041899,31;12795377,81;7333256,64;4549646,09;227749,11;-1444956,6;4364698,51;1310545,6;-259346,1
Analitico;0;0;72-15901.1030202232.203.3.3.90.39.1600000000;15901.1030202232.203.3.3.90.39.1600000000;0;309218,18;0;0;0;0;0;-913,98;-49246,83;0;0;0;0
Analitico;0;0;73-15901.1030202322.298.3.3.90.39.0114000001;15901.1030202322.298.3.3.90.39.0114000001;0;117477,83;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;77-15901.1030202322.288.3.3.90.39.0114000001;15901.1030202322.288.3.3.90.39.0114000001;0;5374,97;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;77-15901.1030202232.201.3.3.90.39.1600000000;15901.1030202232.201.3.3.90.39.1600000000;0;160467,42;0;0;0;0;0;-4060;-2666,67;0;0;0;0
Analitico;0;0;78-15901.1030202232.203.3.3.90.39.1500001002;15901.1030202232.203.3.3.90.39.1500001002;1002977,71;0;0;452591,73;4139,52;216673,82;64488,93;48508,58;229381,38;-19176,87;0;0;-15832,62
Analitico;0;0;80-15901.1030202322.298.3.3.90.39.0114000001;15901.1030202322.298.3.3.90.39.0114000001;0;23495,56;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;83-15901.1030102202.186.3.3.90.39.1600000000;15901.1030102202.186.3.3.90.39.1600000000;0;978721,89;0;0;0;0;0;-21807,33;-253245,27;0;0;0;-116589,5
Analitico;0;0;83-15901.1030202232.203.3.3.90.39.1600000000;15901.1030202232.203.3.3.90.39.1600000000;2005106,9;250000;604916,61;10000;0;10695,13;574156,63;308449,61;17863,46;152009,55;6438,53;41226,69;29350,69
Analitico;0;0;84-15901.1030202322.299.3.3.90.39.0114000001;15901.1030202322.299.3.3.90.39.0114000001;0;14800;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;88-15901.1030202232.203.3.3.90.39.1621000000;15901.1030202232.203.3.3.90.39.1621000000;1150000;261316;456172,58;52126,91;4258,98;0;269295,3;-171289,74;0;116966,17;14907,97;12178,14;20599,63
Analitico;0;0;89-15901.1030202232.202.3.3.90.39.1600000000;15901.1030202232.202.3.3.90.39.1600000000;0;118750;0;0;0;0;0;0;-33649,82;0;0;0;0
Analitico;0;0;92-15901.1030202322.300.3.3.90.39.0114000001;15901.1030202322.300.3.3.90.39.0114000001;0;1333,26;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;95-15901.1030202232.202.3.3.90.39.1600000000;15901.1030202232.202.3.3.90.39.1600000000;300000;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;96-15901.1030202322.300.3.3.90.39.0114000001;15901.1030202322.300.3.3.90.39.0114000001;0;200,42;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;97-15901.1030202232.206.3.3.90.39.1500001002;15901.1030202232.206.3.3.90.39.1500001002;459428,33;0;233600;0;30093,47;17410,74;0;11184,12;12413,58;0;71376,93;13246,44;53621,49
Analitico;0;0;99-15901.1030202232.206.3.3.90.39.1600000000;15901.1030202232.206.3.3.90.39.1600000000;188341424,42;3139150,41;107726856,31;9664620,47;1335022,21;3303149,89;9716235,27;4105118,71;19890805,48;-4919895,94;16090362,41;4172197,15;14117801,35
Analitico;0;0;100-15901.1030202232.204.3.3.90.39.1600000000;15901.1030202232.204.3.3.90.39.1600000000;0;34748,5;0;0;0;0;0;0;-19581,88;0;0;-2088,45;0
Analitico;0;0;103-15901.1030202362.294.3.3.90.39.0114000001;15901.1030202362.294.3.3.90.39.0114000001;0;17014,2;0;0;0;0;0;0;0;-13763,16;0;0;0
Analitico;0;0;105-15901.1030202362.294.3.3.90.39.0114000001;15901.1030202362.294.3.3.90.39.0114000001;0;6525,44;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;107-15901.1012204032.184.3.3.90.39.0102000000;15901.1012204032.184.3.3.90.39.0102000000;0;22405,85;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;109-15901.1030202382.304.3.3.90.39.0102000000;15901.1030202382.304.3.3.90.39.0102000000;0;52000;0;0;0;0;0;0;0;-32000;0;0;0
Analitico;0;0;110-15901.1030202382.304.3.3.90.39.0114000001;15901.1030202382.304.3.3.90.39.0114000001;0;78916,33;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;110-15901.1030202232.204.3.3.90.39.1600000000;15901.1030202232.204.3.3.90.39.1600000000;709206,41;17966,67;99200,55;1337;0;316256,6;26748,58;42970,22;-15365,03;19874,97;140294;4158,66;-15016,82
Analitico;0;0;111-15901.1030202382.304.3.3.90.39.0102000000;15901.1030202382.304.3.3.90.39.0102000000;0;24000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;112-15901.1030202382.304.3.3.90.39.0114000001;15901.1030202382.304.3.3.90.39.0114000001;0;265201,82;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;113-15901.1030202232.201.3.3.90.39.1500001002;15901.1030202232.201.3.3.90.39.1500001002;713180,37;0;0;201054,6;1457,2;199128,68;159339,06;363,17;120834,43;-109205,13;99074,18;0;41134,18
Analitico;0;0;117-15901.1030502242.212.3.3.90.39.1600000000;15901.1030502242.212.3.3.90.39.1600000000;0;9694;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;123-15901.1030502242.208.3.3.90.39.1600000000;15901.1030502242.208.3.3.90.39.1600000000;0;131080,12;0;0;0;0;0;0;0;0;0;0;-103000
Analitico;0;0;124-15901.1030402242.209.3.3.90.39.1600000000;15901.1030402242.209.3.3.90.39.1600000000;165678,74;0;78055,56;0;0;0;0;0;0;0;83161,38;0;0
Analitico;0;0;127-15901.1030502242.207.3.3.90.39.1600000000;15901.1030502242.207.3.3.90.39.1600000000;0;712634,42;0;0;0;0;0;-42266,04;-391334,03;0;0;0;0
Analitico;0;0;129-15901.1030502242.210.3.3.90.39.1600000000;15901.1030502242.210.3.3.90.39.1600000000;30000;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;133-15901.1030202242.211.3.3.90.39.1600000000;15901.1030202242.211.3.3.90.39.1600000000;60009;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;137-15901.1030202232.203.3.3.90.39.1621000000;15901.1030202232.203.3.3.90.39.1621000000;0;240868,82;0;0;0;0;0;-62831,51;-7939,5;0;0;0;0
Analitico;0;0;137-15901.1030502242.212.3.3.90.39.1600000000;15901.1030502242.212.3.3.90.39.1600000000;241824,81;107466,67;0;0;0;0;68488,79;0;19025,04;35085,64;0;0;-27719,23
Analitico;0;0;138-15901.1030502352.283.3.3.90.39.0114000001;15901.1030502352.283.3.3.90.39.0114000001;0;2439,72;0;0;0;0;0;0;0;-1533,72;0;0;0
Analitico;0;0;140-15901.1030202232.206.3.3.90.39.1600000000;15901.1030202232.206.3.3.90.39.1600000000;0;34775462,13;0;0;0;0;0;-3730668,95;0;0;0;0;-10304,29
Analitico;0;0;140-15901.1030502242.207.3.3.90.39.0114000001;15901.1030502242.207.3.3.90.39.0114000001;0;12424,84;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;141-15901.1030502352.283.3.3.90.39.0114000001;15901.1030502352.283.3.3.90.39.0114000001;0;25578,6;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;143-15901.1030202232.200.3.3.90.39.0114000001;15901.1030202232.200.3.3.90.39.0114000001;0;26302,52;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;143-15901.1030502242.208.3.3.90.39.1600000000;15901.1030502242.208.3.3.90.39.1600000000;55251,89;0;54638,89;0;0;0;0;613;0;0;0;0;0
Analitico;0;0;148-15901.1030502242.207.3.3.90.39.1500001002;15901.1030502242.207.3.3.90.39.1500001002;1789986,32;2714839,26;-201054,6;201054,6;1311,77;98354,89;7386,5;-998787,08;146187,58;-179306,6;0;0;-184225,42
Analitico;0;0;150-15901.1030502352.285.3.3.90.39.0114000001;15901.1030502352.285.3.3.90.39.0114000001;0;8184;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;151-15901.1030502242.207.3.3.90.39.1600000000;15901.1030502242.207.3.3.90.39.1600000000;2513459,98;384509,16;560766,28;33768;20684,26;6669;168496,35;121541,72;17172,59;426915,66;1372;17959,39;-8514,25
Analitico;0;0;158-15901.1030202232.200.3.3.90.39.1600003120;15901.1030202232.200.3.3.90.39.1600003120;0;2132402,66;0;0;0;0;0;0;0;0;0;0;-1100535,05
Analitico;0;0;159-15901.1030202232.201.3.3.90.39.1600000000;15901.1030202232.201.3.3.90.39.1600000000;1376526,77;81265,8;272136,7;297074;139387,12;8151;9690,47;159658,18;6666,67;1702,31;113692,87;278161,65;2570,95
Analitico;0;0;160-15901.1030202232.200.3.3.90.39.1600003110;15901.1030202232.200.3.3.90.39.1600003110;0;79681,48;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;165-15901.1030402242.209.3.3.90.39.1501000117;15901.1030402242.209.3.3.90.39.1501000117;10000;0;0;0;2550,1;4774,33;0;0;0;0;0;0;0
Analitico;0;0;178-15901.1030202232.200.3.3.90.39.1500000000;15901.1030202232.200.3.3.90.39.1500000000;0;1162128,87;0;0;0;0;0;0;0;0;0;0;-107563,06
Analitico;0;0;179-15901.1030202232.204.3.3.90.39.1500001002;15901.1030202232.204.3.3.90.39.1500001002;356502,11;0;0;60506,52;11057,45;37705,06;7794,3;66293;33817,34;1068,91;0;138125,99;-116889,85
Analitico;0;0;190-15901.1030502352.283.3.3.90.39.0314000019;15901.1030502352.283.3.3.90.39.0314000019;0;5900;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;191-15901.1030202232.200.3.3.90.39.2500000000;15901.1030202232.200.3.3.90.39.2500000000;0;609576,1;0;0;0;0;0;0;0;0;0;0;-509576,1
Analitico;0;0;196-15901.1030102202.186.3.3.90.39.2500000000;15901.1030102202.186.3.3.90.39.2500000000;0;735000;0;0;0;0;0;0;0;0;0;0;-735000
Analitico;0;0;197-15901.1030102202.190.3.3.90.39.2600000000;15901.1030102202.190.3.3.90.39.2600000000;58037,04;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;203-15901.1030502242.207.3.3.90.39.2600000000;15901.1030502242.207.3.3.90.39.2600000000;20349,48;0;0;0;0;0;0;0;20349,48;0;0;0;0
Analitico;0;0;204-15901.1030202232.206.3.3.90.39.2600000000;15901.1030202232.206.3.3.90.39.2600000000;4001000;0;0;0;0;4001000;0;0;0;0;0;0;0
Analitico;0;0;207-15901.1030202322.269.3.3.90.39.0100000135;15901.1030202322.269.3.3.90.39.0100000135;0;307520,3;0;0;0;0;0;0;-307520,3;0;0;0;0
Analitico;0;0;208-15901.1030202232.201.3.3.90.39.0102000000;15901.1030202232.201.3.3.90.39.0102000000;0;960;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;211-15901.1030202232.203.3.3.90.39.1500001002;15901.1030202232.203.3.3.90.39.1500001002;0;9809,22;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;212-15901.1030202232.204.3.3.90.39.1500001002;15901.1030202232.204.3.3.90.39.1500001002;0;20177,05;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;219-15901.1030202232.206.3.3.90.39.1600003120;15901.1030202232.206.3.3.90.39.1600003120;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;221-15901.1030202232.200.3.3.90.39.1600003120;15901.1030202232.200.3.3.90.39.1600003120;919751,99;0;0;0;0;0;0;0;919751,99;0;0;0;0
Analitico;0;0;222-15901.1030502242.212.3.3.90.39.2500000000;15901.1030502242.212.3.3.90.39.2500000000;0;21347,44;0;0;0;0;0;-11531,2;0;0;0;0;0
Analitico;0;0;227-15901.1030202232.200.3.3.90.39.1500000134;15901.1030202232.200.3.3.90.39.1500000134;0;158757,9;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;231-15901.1030202232.200.3.3.90.39.2600003120;15901.1030202232.200.3.3.90.39.2600003120;820130,45;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;234-15901.1030102202.186.3.3.90.39.1500000134;15901.1030102202.186.3.3.90.39.1500000134;300000;0;0;0;0;0;0;0;0;0;300000;0;0
Analitico;0;0;237-15901.1030202232.200.3.3.90.39.2600000000;15901.1030202232.200.3.3.90.39.2600000000;1087340,57;0;0;0;0;0;0;0;0;0;0;1087340,57;0
Analitico;0;0;690-15901.1012204032.184.3.3.90.39.0102000000;15901.1012204032.184.3.3.90.39.0102000000;0;23734,66;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;720-15901.1030102202.186.3.3.90.39.0114000001;15901.1030102202.186.3.3.90.39.0114000001;0;2373,46;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;745-15901.1030202232.200.3.3.90.39.0114000001;15901.1030202232.200.3.3.90.39.0114000001;0;58527,72;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;810-15901.1030502242.207.3.3.90.39.0114000001;15901.1030502242.207.3.3.90.39.0114000001;0;2373,46;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;831-15901.1030202232.200.3.3.90.39.0102000000;15901.1030202232.200.3.3.90.39.0102000000;0;13000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;3-15901.1012204032.195.3.3.90.40.1500001002;15901.1012204032.195.3.3.90.40.1500001002;4620,89;0;2294,7;0;0;0;764,9;1255,33;0;0;0;0;305,96
Analitico;0;0;5-15901.1012204032.195.3.3.90.40.1500001002;15901.1012204032.195.3.3.90.40.1500001002;0;1486,67;0;0;0;0;0;0;0;0;0;0;-104,11
Analitico;0;0;12-15901.1012204032.184.3.3.90.40.1500001002;15901.1012204032.184.3.3.90.40.1500001002;1288236,24;0;626514,56;105704,4;0;19505,16;58275,88;408017,18;5786,55;-274,58;0;0;64634,24
Analitico;0;0;14-15901.1030202232.203.3.3.90.40.0114000001;15901.1030202232.203.3.3.90.40.0114000001;0;16872,26;0;0;0;0;0;0;-16271,72;0;0;0;0
Analitico;0;0;15-15901.1030202232.203.3.3.90.40.0130000000;15901.1030202232.203.3.3.90.40.0130000000;0;19752,75;0;0;0;0;0;0;-694,4;0;0;0;0
Analitico;0;0;16-15901.1012204032.184.3.3.90.40.1500001002;15901.1012204032.184.3.3.90.40.1500001002;0;104427,5;0;0;0;-36395,8;0;0;-15128,6;0;0;0;0
Analitico;0;0;20-15901.1012204032.195.3.3.90.40.0102000000;15901.1012204032.195.3.3.90.40.0102000000;0;1115,55;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;29-15901.1030102202.187.3.3.90.40.0114000001;15901.1030102202.187.3.3.90.40.0114000001;0;2799,89;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;41-15901.1030102202.186.3.3.90.40.0114000001;15901.1030102202.186.3.3.90.40.0114000001;0;58759,84;0;0;0;0;0;0;-9206,12;0;0;0;0
Analitico;0;0;42-15901.1030202232.203.3.3.90.40.1621000000;15901.1030202232.203.3.3.90.40.1621000000;0;2900,52;0;0;0;0;0;0;-1649,83;0;0;0;0
Analitico;0;0;45-15901.1030102202.186.3.3.90.40.1600000000;15901.1030102202.186.3.3.90.40.1600000000;3267708;0;625601,1;0;352000;0;122989,16;480649,14;0;0;0;0;24782,76
Analitico;0;0;62-15901.1030202232.200.3.3.90.40.0114000001;15901.1030202232.200.3.3.90.40.0114000001;0;14578,76;0;0;0;0;0;0;-2640,07;0;0;0;0
Analitico;0;0;64-15901.1030202232.200.3.3.90.40.1600000000;15901.1030202232.200.3.3.90.40.1600000000;0;61702,66;0;0;0;0;0;0;-41935,66;0;0;0;0
Analitico;0;0;66-15901.1030202232.200.3.3.90.40.1500001002;15901.1030202232.200.3.3.90.40.1500001002;974004,81;0;549663;0;0;0;0;418234,44;0;0;0;0;6107,37
Analitico;0;0;72-15901.1030202232.200.3.3.90.40.1600000000;15901.1030202232.200.3.3.90.40.1600000000;151474,07;0;52778,34;0;0;0;17592,78;136632,63;0;-62860;0;0;7037,11
Analitico;0;0;73-15901.1030202232.203.3.3.90.40.1600000000;15901.1030202232.203.3.3.90.40.1600000000;0;66908,17;0;0;0;0;0;0;0;0;0;0;-,04
Analitico;0;0;79-15901.1030202232.201.3.3.90.40.1600000000;15901.1030202232.201.3.3.90.40.1600000000;0;6937,58;0;0;0;0;0;0;-5027,59;0;0;0;0
Analitico;0;0;80-15901.1030202232.204.3.3.90.40.0114000001;15901.1030202232.204.3.3.90.40.0114000001;0;7654,32;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;84-15901.1030202232.203.3.3.90.40.1600000000;15901.1030202232.203.3.3.90.40.1600000000;415693,02;0;3278,16;166219,53;0;242671,17;1092,72;1793,33;-,03;0;0;0;200
Analitico;0;0;86-15901.1030102202.186.3.3.90.40.1600000000;15901.1030102202.186.3.3.90.40.1600000000;0;418503,53;0;0;0;0;0;0;-83256,14;0;0;0;0
Analitico;0;0;89-15901.1030202232.203.3.3.90.40.1621000000;15901.1030202232.203.3.3.90.40.1621000000;250000;0;0;0;0;0;0;0;0;0;9999,75;0;237,09
Analitico;0;0;101-15901.1030202232.204.3.3.90.40.1600000000;15901.1030202232.204.3.3.90.40.1600000000;0;11893,43;0;0;0;0;0;0;-3186,66;0;0;0;0
Analitico;0;0;108-15901.1012204032.184.3.3.90.40.0102000000;15901.1012204032.184.3.3.90.40.0102000000;0;4729,41;0;0;0;0;0;0;-256,27;0;0;0;0
Analitico;0;0;111-15901.1030202232.204.3.3.90.40.1600000000;15901.1030202232.204.3.3.90.40.1600000000;50000;0;18357,6;0;0;0;6119,2;10042,61;0;0;0;0;2447,68
Analitico;0;0;114-15901.1030202232.201.3.3.90.40.1500001002;15901.1030202232.201.3.3.90.40.1500001002;384392,92;0;219865,2;0;0;0;0;162084,77;0;0;0;0;2442,95
Analitico;0;0;118-15901.1030202232.201.3.3.90.40.1600000000;15901.1030202232.201.3.3.90.40.1600000000;8411,24;0;4261,62;0;0;0;338,38;3219,34;0;0;0;0;568,22
Analitico;0;0;123-15901.1030502242.212.3.3.90.40.0114000001;15901.1030502242.212.3.3.90.40.0114000001;0;1050,54;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;132-15901.1030202242.211.3.3.90.40.1600000000;15901.1030202242.211.3.3.90.40.1600000000;9804,8;0;4589,4;0;0;0;1410,6;2608,47;0;0;0;0;611,92
Analitico;0;0;134-15901.1030202242.211.3.3.90.40.1600000000;15901.1030202242.211.3.3.90.40.1600000000;0;4854,23;0;0;0;0;0;0;-2677,53;0;0;0;0
Analitico;0;0;138-15901.1030502242.212.3.3.90.40.1600000000;15901.1030502242.212.3.3.90.40.1600000000;12000;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;156-15901.1030502242.207.3.3.90.40.1600000000;15901.1030502242.207.3.3.90.40.1600000000;0;4897,31;0;0;0;0;0;0;-3047,92;0;0;0;0
Analitico;0;0;181-15901.1030502242.207.3.3.90.40.1500001002;15901.1030502242.207.3.3.90.40.1500001002;974004,81;0;549663;0;0;0;0;418234,44;0;0;0;0;6107,37
Analitico;0;0;183-15901.1030502242.207.3.3.90.40.1600000000;15901.1030502242.207.3.3.90.40.1600000000;217497,76;0;14423,88;0;0;0;3576,12;8901,47;0;0;0;0;1923,18
Analitico;0;0;183-15901.1030202232.200.3.3.90.40.2500000000;15901.1030202232.200.3.3.90.40.2500000000;0;274998,75;0;0;0;0;0;0;-21999,9;0;0;0;0
Analitico;0;0;184-15901.1030202232.201.3.3.90.40.2500000000;15901.1030202232.201.3.3.90.40.2500000000;0;109999,5;0;0;0;0;0;0;-8799,96;0;0;0;0
Analitico;0;0;185-15901.1030502242.207.3.3.90.40.2500000000;15901.1030502242.207.3.3.90.40.2500000000;0;287077,12;0;0;0;0;0;0;-30793,73;0;0;0;0
Analitico;0;0;186-15901.1012204032.184.3.3.90.40.2500000000;15901.1012204032.184.3.3.90.40.2500000000;0;219999;0;0;0;0;0;0;-17599,92;0;0;0;0
Analitico;0;0;201-15901.1030202232.201.3.3.90.40.0114000001;15901.1030202232.201.3.3.90.40.0114000001;0;785;0;0;0;0;0;0;-184,06;0;0;0;0
Analitico;0;0;202-15901.1030202242.211.3.3.90.40.0114000001;15901.1030202242.211.3.3.90.40.0114000001;0;2051,08;0;0;0;0;0;0;-29,64;0;0;0;0
Analitico;0;0;203-15901.1030502242.207.3.3.90.40.0114000001;15901.1030502242.207.3.3.90.40.0114000001;0;1801,62;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;223-15901.1030102202.186.3.3.90.40.1500001002;15901.1030102202.186.3.3.90.40.1500001002;339734,28;0;0;0;0;0;0;334848,39;0;0;0;0;4885,89
