Código;Indicador;Tipo;Descrição;Saldo Anterior;D/C;Débito até mês;Crédito até mês;Saldo Atual;D/C;
211429901;F;A;OUTROS ENCARGOS SOCIAIS;393.386,77;C;0,00;0,00;393.386,77;C
211430000;NI;S;ENCARGOS SOCIAIS A PAGAR-INTER OFSS - UNIÃO;23.073,46;C;96.867.252,42;115.879.993,93;19.035.814,97;C
211430100;NI;S;CONTRIBUIÇÕES AO RGPS A PAGAR;23.073,46;C;83.958.153,65;92.657.173,20;8.722.093,01;C
211430101;F;A;CONTRIBUIÇÕES AO RGPS - CONTRIBUIÇÃO SOBRE SALÁRIOS E REMUNERAÇÕES (F);23.073,46;C;83.958.153,65;92.657.173,20;8.722.093,01;C
211430600;NI;S;CONTRIBUIÇÕES PREVIDÊNCIÁRIAS - DÉBITO PARCELADO;0,00;D;8.974.649,85;8.974.649,85;0,00;D
211430601;F;A;CONTRIBUIÇÕES PREVIDENCIÁRIAS - DÉBITO PARCELADO;0,00;D;8.974.649,85;8.974.649,85;0,00;D
211430700;NI;S;CONTRIBUICÕES SOCIAIS - DÉBITOS PARCELADOS;0,00;D;3.934.448,92;14.248.170,88;10.313.721,96;C
211430701;F;A;CONTRIBUIÇÕES SOCIAIS - DÉBITOS PARCELADOS;0,00;D;3.934.448,92;14.248.170,88;10.313.721,96;C
212000000;NI;S;EMPRÉSTIMOS E FINANCIAMENTOS A CURTO PRAZO;132.902.294,01;C;642.420.033,02;558.750.815,72;49.233.076,71;C
212100000;NI;S;EMPRÉSTIMOS A CURTO PRAZO - INTERNO;81.453.336,96;C;153.001.927,91;77.805.723,04;6.257.132,09;C
212110000;NI;S;EMPRÉSTIMOS A CURTO PRAZO ¿ INTERNO - CONSOLIDAÇÃO;81.453.336,96;C;153.001.927,91;77.805.723,04;6.257.132,09;C
212110200;NI;S;EMPRÉSTIMOS INTERNOS - EM CONTRATOS;81.453.336,96;C;153.001.927,91;77.805.723,04;6.257.132,09;C
212110213;F;A;OUTROS CONTRATOS - EMPRÉSTIMOS INTERNOS (F);2.399.903,04;C;56.708.431,77;54.308.528,73;0,00;D
212110298;P;A;OUTROS CONTRATOS - EMPRÉSTIMOS INTERNOS;79.053.433,92;C;96.293.496,14;23.497.194,31;6.257.132,09;C
212200000;NI;S;EMPRÉSTIMOS A CURTO PRAZO - EXTERNO;18.910.978,34;C;43.731.405,59;38.092.404,91;13.271.977,66;C
212210000;NI;S;EMPRÉSTIMOS A CURTO PRAZO EXTERNO - CONSOLIDAÇÃO;18.910.978,34;C;43.731.405,59;38.092.404,91;13.271.977,66;C
212210200;NI;S;EMPRÉSTIMOS EXTERNOS - EM CONTRATOS;18.910.978,34;C;43.731.405,59;38.092.404,91;13.271.977,66;C
212210201;F;A;EMPRÉSTIMOS EXTERNOS - EM CONTRATOS;18.910.978,34;C;43.731.405,59;38.092.404,91;13.271.977,66;C
212300000;NI;S;FINANCIAMENTOS A CURTO PRAZO - INTERNO;32.537.978,71;C;418.811.610,93;415.977.599,18;29.703.966,96;C
212310000;NI;S;FINANCIAMENTOS A CURTO PRAZO INTERNO -CONSOLIDAÇÃO;32.537.978,71;C;418.811.610,93;415.977.599,18;29.703.966,96;C
212310100;NI;S;FINANCIAMENTOS A CURTO PRAZO INTERNOS ¿ CONSOLIDAÇÃO ¿ DO EXERCÍCIO;32.537.978,71;C;399.008.966,29;366.470.987,58;0,00;D
212310109;F;A;OUTROS FINANCIAMENTOS INTERNOS (F);32.537.978,71;C;399.008.966,29;366.470.987,58;0,00;D
212310200;F;A;FINANCIAMENTOS INTERNOS POR ARRENDAMENTO FINANCEIRO A CURTO PRAZO (F);0,00;D;19.802.644,64;49.506.611,60;29.703.966,96;C
212500000;NI;S;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A CURTO PRAZO - INTERNO;0,00;D;26.875.088,59;26.875.088,59;0,00;D
212510000;NI;S;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A CURTO PRAZO - INTERNO - CONSOLIDAÇÃO;0,00;D;26.875.088,59;26.875.088,59;0,00;D
212510300;F;A;JUROS DE CONTRATOS - FINANCIAMENTOS INTERNOS (F);0,00;D;26.875.088,59;26.875.088,59;0,00;D
213000000;NI;S;FORNECEDORES E CONTAS A PAGAR A CURTO PRAZO;145.594.392,25;C;2.685.905.844,95;2.622.371.627,48;82.060.174,78;C
213100000;NI;S;FORNECEDORES E CONTAS A PAGAR NACIONAIS A CURTO PRAZO;145.594.392,25;C;2.682.709.549,84;2.611.523.975,00;74.408.817,41;C
213110000;NI;S;FORNECEDORES E CONTAS A PAGAR NACIONAIS A CURTO PRAZO - CONSOLIDAÇÃO;145.594.392,25;C;2.682.709.549,84;2.611.523.975,00;74.408.817,41;C
213110100;NI;S;FORNECEDORES NACIONAIS;134.524.907,35;C;2.578.213.481,32;2.516.421.738,52;72.733.164,55;C
213110101;F;A;FORNECEDORES NÃO PARCELADOS A PAGAR (F);134.449.357,23;C;2.578.203.362,95;2.516.411.620,15;72.657.614,43;C
213110109;F;A;DEMAIS FORNECEDORES A PAGAR (F);0,00;D;10.118,37;10.118,37;0,00;D
213110111;P;A;FORNECEDORES NÃO PARCELADOS A PAGAR (P);75.550,12;C;0,00;0,00;75.550,12;C
213110600;NI;S;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ORDINÁRIO;11.069.484,90;C;104.496.068,52;95.102.236,48;1.675.652,86;C
213110602;P;A;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ORDINÁRIO - A PARTIR DE 05/05/2000 - VENCIDOS E NÃO PAGOS;11.069.484,90;C;104.496.068,52;95.102.236,48;1.675.652,86;C
213200000;NI;S;FORNECEDORES E CONTAS A PAGAR ESTRANGEIROS A CURTO PRAZO;0,00;D;3.196.295,11;10.847.652,48;7.651.357,37;C
213210000;NI;S;FORNECEDORES E CONTAS A PAGAR ESTRANGEIROS A CURTO PRAZO - CONSOLIDAÇÃO;0,00;D;3.196.295,11;10.847.652,48;7.651.357,37;C
213210200;NI;S;CONTAS A PAGAR - CREDORES ESTRANGEIROS A CURTO PRAZO;0,00;D;3.196.295,11;10.847.652,48;7.651.357,37;C
213210203;F;A;RENEGOCIAÇÃO DE CONTAS A PAGAR (F);0,00;D;3.196.295,11;10.847.652,48;7.651.357,37;C
214000000;NI;S;OBRIGAÇÕES FISCAIS A CURTO PRAZO;1.003.682,87;C;75.632.498,00;75.531.694,56;902.879,43;C
214100000;NI;S;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM A UNIAO;3.744,85;C;72.759.019,95;72.762.074,68;6.799,58;C
214110000;NI;S;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM A UNIÃO- CONSOLIDAÇÃO;3.744,85;C;72.759.019,95;72.762.074,68;6.799,58;C
214111100;F;A;PIS/PASEP A RECOLHER;0,00;D;58.529.107,64;58.535.457,22;6.349,58;C
214111900;F;A;OUTROS TRIBUTOS E CONTRIBUIÇÕES FEDERAIS A RECOLHER;3.744,85;C;14.229.912,31;14.226.617,46;450,00;C
214300000;NI;S;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM OS MUNICIPIOS;999.938,02;C;2.873.478,05;2.769.619,88;896.079,85;C
214310000;NI;S;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM OS MUNICIPIOS -CONSOLIDAÇÃO;999.938,02;C;2.082.071,77;1.094.539,26;12.405,51;C
214310100;F;A;ISS A RECOLHER;999.938,02;C;2.082.071,77;1.094.539,26;12.405,51;C
214350000;NI;S;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM OS MUNICÍPIOS - INTER OFSS - MUNICÍPIO;0,00;D;791.406,28;1.675.080,62;883.674,34;C
214350300;F;A;TRIBUTOS MUNICIPAIS RENEGOCIADOS (F);0,00;D;791.406,28;1.675.080,62;883.674,34;C
215000000;NI;S;TRANSFERÊNCIAS FISCAIS A CURTO PRAZO;5.362.808,41;C;257.703.656,52;260.078.168,49;7.737.320,38;C
215300000;NI;S;TRANSFERÊNCIAS DISCRICIONÁRIAS A PAGAR;5.362.808,41;C;257.703.656,52;259.783.688,86;7.442.840,75;C
215310000;NI;S;TRANSFERÊNCIAS DISCRICIONÁRIAS A PAGAR - CONSOLIDAÇÃO;5.362.808,41;C;257.703.656,52;259.783.688,86;7.442.840,75;C
215310200;F;A;TRANSFERÊNCIAS PARA ORGANIZAÇÕES DA SOCIEDADE CIVIL A PAGAR (F);5.362.808,41;C;257.703.656,52;259.783.688,86;7.442.840,75;C
215900000;NI;S;DEMAIS TRANSFERÊNCIAS A PAGAR;0,00;D;0,00;294.479,63;294.479,63;C
215910000;NI;S;DEMAIS TRANSFERÊNCIAS A PAGAR - CONSOLIDAÇÃO;0,00;D;0,00;294.479,63;294.479,63;C
215910100;F;A;DEMAIS TRANSFERÊNCIAS A PAGAR - CONSOLIDAÇÃO;0,00;D;0,00;294.479,63;294.479,63;C
218000000;NI;S;ADIANTAMENTO DE CLIENTES E DEMAIS OBRIGAÇÕES A CURTO PRAZO;458.144.416,49;C;930.581.905,42;954.987.118,24;482.549.629,31;C
218800000;NI;S;VALORES RESTITUÍVEIS;367.803.750,53;C;680.794.148,95;723.465.278,45;410.474.880,03;C
218810000;NI;S;VALORES RESTITUÍVEIS - CONSOLIDAÇÃO;202.130.520,51;C;546.549.632,90;591.260.921,58;246.841.809,19;C
218810100;NI;S;CONSIGNAÇÕES ;201.019.597,94;C;546.415.040,43;591.190.985,65;245.795.543,16;C
218810103;F;A;ENCARGOS SOCIAIS - OUTRAS ENTIDADES;616.660,96;C;4.008.877,89;3.892.732,85;500.515,92;C
218810105;F;A;RESSARCIMENTOS E RESTITUIÇÕES (F);1.014.733,09;C;278.544,70;162.953,61;899.142,00;C
218810108;F;A;ISS;666,60;C;0,00;0,00;666,60;C
218810110;F;A;PENSÃO ALIMENTÍCIA (F);12.538.793,11;C;3.292.061,34;3.239.364,78;12.486.096,55;C
218810111;F;A;PLANOS DE PREVIDÊNCIA E ASSISTÊNCIA MEDICA (F);1.311.410,34;C;2.174,67;1.470,04;1.310.705,71;C
218810113;F;A;RETENCOES - ENTIDADES REPRESENTATIVAS DE CLASSES;8.413.358,61;C;111.027.951,60;108.147.981,92;5.533.388,93;C
218810114;F;A;RETENCOES - PLANOS DE SEGUROS;5.292,97;C;0,00;0,00;5.292,97;C
218810115;F;A;RETENCOES - EMPRÉSTIMOS E FINANCIAMENTOS;22.000,00;C;1.660.501,82;2.015.731,51;377.229,69;C
218810116;F;A;RETENÇÃO RELATIVA A VALE TRANSPORTE;381.410,13;C;167.917,84;188.108,35;401.600,64;C
218810199;F;A;OUTROS CONSIGNATÁRIOS (F);176.715.272,13;C;425.977.010,57;473.542.642,59;224.280.904,15;C
218810400;NI;S;DEPÓSITOS NÃO JUDICIAIS;570.476,92;C;70.020,00;5.363,46;505.820,38;C
218810401;F;A;DEPÓSITOS E CAUÇÕES (F);259.321,76;C;0,00;5.363,46;264.685,22;C
218810499;F;A;OUTROS DEPÓSITOS (F);311.155,16;C;70.020,00;0,00;241.135,16;C
218819900;F;A;OUTROS VALORES RESTITUÍVEIS (F);540.445,65;C;64.572,47;64.572,47;540.445,65;C
218820000;NI;S;VALORES RESTITUÍVEIS - INTRA OFSS;29.703.741,36;C;6.504.698,81;6.570.470,45;29.769.513,00;C
218820100;NI;S;CONSIGNAÇÕES ;29.703.741,36;C;6.504.698,81;6.570.470,45;29.769.513,00;C
218820102;F;A;CONTRIBUIÇÃO AO RGPS (F);10.037.369,21;C;0,00;0,00;10.037.369,21;C
218820104;F;A;IMPOSTO SOBRE A RENDA RETIDO NA FONTE - IRRF (F);19.261.803,14;C;0,00;0,00;19.261.803,14;C
218820199;F;A;OUTRAS CONSIGNAÇÕES (F);404.569,01;C;6.504.698,81;6.570.470,45;470.340,65;C
218830000;NI;S;VALORES RESTITUÍVEIS -  INTER OFSS - UNIÃO;136.088.319,49;C;127.605.083,00;125.204.618,45;133.687.854,94;C
218830100;NI;S;CONSIGNAÇÕES (F);136.088.319,49;C;127.605.083,00;125.204.618,45;133.687.854,94;C
218830102;F;A;CONTRIBUIÇÃO AO RGPS (F);17.042.834,68;C;4.501.154,81;0,00;12.541.679,87;C
218830104;F;A;IMPOSTO SOBRE A RENDA RETIDO NA FONTE - IRRF (F);119.045.484,81;C;123.103.928,19;125.204.618,45;121.146.175,07;C
218840000;NI;S;VALORES RESTITUÍVEIS -  INTER OFSS - ESTADO;3.866,24;C;0,00;0,00;3.866,24;C
218840100;NI;S;CONSIGNAÇÕES (F);3.866,24;C;0,00;0,00;3.866,24;C
218840109;F;A;OUTROS TRIBUTOS ESTADUAIS (F);3.866,24;C;0,00;0,00;3.866,24;C
218850000;NI;S;VALORES RESTITUÍVEIS -  INTER OFSS - MUNICÍPIO;122.697,07;D;134.734,24;429.267,97;171.836,66;C
218850100;NI;S;CONSIGNAÇÕES (F);66.700,17;C;10.742,18;11.058,38;67.016,37;C
218850108;F;A;ISS (F);66.700,17;C;10.742,18;11.058,38;67.016,37;C
218859900;F;A;OUTROS VALORES RESTITUIVEIS (F);189.397,24;D;123.992,06;418.209,59;104.820,29;C
218900000;NI;S;OUTRAS OBRIGAÇÕES A CURTO PRAZO;90.340.665,96;C;249.787.756,47;231.521.839,79;72.074.749,28;C
218910000;NI;S;OUTRAS OBRIGAÇÕES A CURTO PRAZO-CONSOLIDAÇÃO;90.340.665,96;C;248.192.644,68;229.926.728,00;72.074.749,28;C
218910100;NI;S;INDENIZAÇÕES E RESTITUICOES;66.547.396,92;C;156.861.847,22;142.891.358,74;52.576.908,44;C
218910102;F;A;INDENIZAÇÕES E RESTITUIÇÕES DIVERSAS DO EXERCÍCIO (F);48.638.143,50;C;155.901.723,59;142.752.154,86;35.488.574,77;C
218910105;F;A;FUNDO DE RESERVA A RECOMPOR – LIDES QUE O ENTE É PARTE (F);0,00;D;38.780,51;139.203,88;100.423,37;C
218910112;P;A;INDENIZAÇÕES E RESTITUICOES DIVERSAS DO EXERCICIO (P);17.909.253,42;C;921.343,12;0,00;16.987.910,30;C
218910300;F;A;SUPRIMENTOS DE FUNDOS A PAGAR;41.261,09;C;263.120,00;267.920,00;46.061,09;C
218910499;F;A;OUTRAS ENTIDADES CREDORAS;15.630.334,57;C;91.052.334,14;86.767.449,26;11.345.449,69;C
218919900;NI;S;OUTRAS OBRIGAÇÕES CONSOLIDAÇÃO;8.121.673,38;C;15.343,32;0,00;8.106.330,06;C
218919901;F;A;OUTRAS OBRIGAÇÕES DO EXERCICIO;8.121.673,38;C;15.343,32;0,00;8.106.330,06;C
218920000;NI;S;OUTRAS OBRIGAÇÕES A CURTO PRAZO-INTRA OFSS;0,00;D;1.595.111,79;1.595.111,79;0,00;D
218929800;NI;S;DEMAIS OBRIGAÇÕES A CURTO PRAZO - INTRA OFF ;0,00;D;1.595.111,79;1.595.111,79;0,00;D
218929801;F;A;DEMAIS OBRIGAÇÕES A CURTO PRAZO - INTRA OFF (F);0,00;D;1.595.111,79;1.595.111,79;0,00;D
220000000;NI;S;PASSIVO NÃO-CIRCULANTE;8.394.252.974,39;C;17.498.318.077,30;4.558.171.790,69;4.545.893.312,22;D
221000000;NI;S;OBRIGAÇÕES TRABALHISTAS, PREVIDENCIARIAS E ASSISTENCIAIS A PAGAR A LONGO PRAZO;128.121.145,00;C;34.649.002,56;423.475.421,96;516.947.564,40;C
221100000;NI;S;PESSOAL A PAGAR;7.617.797,15;C;0,00;0,00;7.617.797,15;C
221110000;NI;S;PESSOAL A PAGAR-CONSOLIDAÇÃO;7.617.797,15;C;0,00;0,00;7.617.797,15;C
221110500;P;A;PESSOAL A PAGAR - DECISÕES JUDICIAIS - EXCETO PRECATÓRIOS;7.617.797,15;C;0,00;0,00;7.617.797,15;C
221400000;NI;S;ENCARGOS SOCIAIS A PAGAR;120.503.347,85;C;34.649.002,56;423.475.421,96;509.329.767,25;C
221410000;NI;S;ENCARGOS SOCIAIS A PAGAR-CONSOLIDAÇÃO;120.503.347,85;C;34.649.002,56;423.475.421,96;509.329.767,25;C
221410100;P;A;CONTRIBUIÇÕES PREVIDÊNCIÁRIAS - DÉBITO PARCELADO;0,00;D;26.434.115,81;342.703.573,33;316.269.457,52;C
221410200;P;A;CONTRIBUICÕES SOCIAIS - DÉBITOS PARCELADOS;0,00;D;8.214.886,75;80.771.848,63;72.556.961,88;C
221419900;P;A;OUTROS ENCARGOS SOCIAIS;120.503.347,85;C;0,00;0,00;120.503.347,85;C
222000000;NI;S;EMPRÉSTIMOS E FINANCIAMENTOS A LONGO PRAZO;711.340.179,06;C;2.985.142.305,97;2.507.599.481,27;233.797.354,36;C
222100000;NI;S;EMPRÉSTIMOS A LONGO PRAZO - INTERNO;504.720.346,86;C;835.423.423,21;405.225.659,36;74.522.583,01;C
222110000;NI;S;EMPRÉSTIMOS A LONGO PRAZO ¿ INTERNO - CONSOLIDAÇÃO;503.883.127,22;C;740.991.760,63;311.631.216,42;74.522.583,01;C
222110200;NI;S;EMPRÉSTIMOS INTERNOS ¿ EM CONTRATOS;503.883.127,22;C;740.991.760,63;311.631.216,42;74.522.583,01;C
222110298;P;A;OUTROS CONTRATOS - EMPRÉSTIMOS INTERNOS;503.883.127,22;C;740.991.760,63;311.631.216,42;74.522.583,01;C
222130000;NI;S;EMPRÉSTIMOS A LONGO PRAZO ¿ INTERNO - INTER OFSS - UNIÃO;837.219,64;C;76.895.005,55;76.057.785,91;0,00;D
222130200;NI;S;EMPRÉSTIMOS INTERNOS ¿ EM CONTRATOS;837.219,64;C;837.219,65;0,01;0,00;D
222130298;P;A;OUTROS CONTRATOS - EMPRÉSTIMOS INTERNOS;837.219,64;C;837.219,65;0,01;0,00;D
222139900;NI;S;OUTROS EMPRÉSTIMOS A LONGO PRAZO - INTERNO;0,00;D;76.057.785,90;76.057.785,90;0,00;D
222139901;F;A;OUTROS EMPRÉSTIMOS A LONGO PRAZO - INTERNO (F);0,00;D;76.057.785,90;76.057.785,90;0,00;D
222140000;NI;S;EMPRÉSTIMOS A LONGO PRAZO ¿ INTERNO - INTER OFSS - ESTADO;0,00;D;17.536.657,03;17.536.657,03;0,00;D
222140200;NI;S;EMPRÉSTIMOS INTERNOS - EM CONTRATOS;0,00;D;17.536.657,03;17.536.657,03;0,00;D
222140298;P;A;OUTROS CONTRATOS - EMPRÉSTIMOS INTERNOS;0,00;D;17.536.657,03;17.536.657,03;0,00;D
222200000;NI;S;EMPRÉSTIMOS A LONGO PRAZO - EXTERNO;133.144.701,34;C;1.665.353.636,19;1.645.017.487,14;112.808.552,29;C
222210000;NI;S;EMPRÉSTIMOS A LONGO PRAZO- EXTERNO CONSOLIDAÇÃO;133.144.701,34;C;1.665.353.636,19;1.645.017.487,14;112.808.552,29;C
222210200;P;A;EMPRÉSTIMOS EXTERNOS - EM CONTRATOS;124.218.727,19;C;282.001.146,41;157.782.419,22;0,00;D
222210201;P;A;EMPRÉSTIMOS EXTERNOS - EM CONTRATOS (F);0,00;D;1.355.167.984,26;1.467.976.536,55;112.808.552,29;C
222210211;P;A;EMPRÉSTIMOS EXTERNOS - EM CONTRATOS;8.925.974,15;C;28.184.505,52;19.258.531,37;0,00;D
222300000;NI;S;FINANCIAMENTOS A LONGO PRAZO - INTERNO;73.475.130,86;C;484.365.246,57;457.356.334,77;46.466.219,06;C
222310000;NI;S;FINANCIAMENTOS A LONGO PRAZO- INTERNO - CONSOLIDAÇÃO;73.475.130,86;C;444.455.918,04;370.980.787,18;0,00;D
222310100;NI;S;FINANCIAMENTOS INTERNOS;73.475.130,86;C;444.455.918,04;370.980.787,18;0,00;D
222310198;P;A;OUTROS FINANCIAMENTOS INTERNOS;73.475.130,86;C;444.455.918,04;370.980.787,18;0,00;D
222350000;P;A;FINANCIAMENTOS A LONGO PRAZO ¿ INTERNO - INTER OFSS - MUNICÍPIO;0,00;D;39.909.328,53;86.375.547,59;46.466.219,06;C
223000000;NI;S;FORNECEDORES A LONGO PRAZO;2.927.509,10;C;104.682.499,92;119.538.223,83;17.783.233,01;C
223100000;NI;S;FORNECEDORES NACIONAIS A LONGO PRAZO;2.927.509,10;C;95.844.436,69;96.159.962,86;3.243.035,27;C
223110000;NI;S;FORNECEDORES NACIONAIS A LONGO PRAZO - CONSOLIDAÇÃO;2.927.509,10;C;95.844.436,69;96.159.962,86;3.243.035,27;C
223110100;NI;S;FORNECEDORES NACIONAIS;0,00;D;21.041,34;21.041,34;0,00;D
223110103;P;A;RENEGOCIAÇÃO DE DÍVIDAS FORNECEDORES A PAGAR (P);0,00;D;21.041,34;21.041,34;0,00;D
223110400;NI;S;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ESPECIAL;0,00;D;47.121.705,04;47.437.231,21;315.526,17;C
223110402;P;A;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ESPECIAL - A PARTIR DE 05/05/2000 - VENCIDOS E NÃO PAGOS;0,00;D;47.121.705,04;47.437.231,21;315.526,17;C
223110500;NI;S;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ORDINÁRIO;0,00;D;46.843.524,20;46.843.524,20;0,00;D
223110502;P;A;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ORDINÁRIO - A PARTIR DE 05/05/2000 - VENCIDOS E NÃO PAGOS;0,00;D;46.843.524,20;46.843.524,20;0,00;D
223110700;NI;S;PRECATÓRIOS DE CONTAS A PAGAR - CREDORES NACIONAIS - REGIME ORDINÁRIO;0,00;D;1.858.166,11;1.858.166,11;0,00;D
223110701;P;A;PRECATÓRIOS DE CONTAS A PAGAR - REGIME ORDINÁRIO - ANTES DE 05/05/2000 ;0,00;D;1.858.166,11;1.858.166,11;0,00;D
223110900;P;A;CONTAS A PAGAR NACIONAIS - DECISÕES JUDICIAIS - EXCETO PRECATÓRIOS;2.927.509,10;C;0,00;0,00;2.927.509,10;C
223200000;NI;S;FORNECEDORES E CONTAS A PAGAR ESTRANGEIROS A LONGO PRAZO;0,00;D;8.838.063,23;23.378.260,97;14.540.197,74;C
223210000;NI;S;FORNECEDORES E CONTAS A PAGAR ESTRANGEIROS A LONGO PRAZO – CONSOLIDAÇÃO;0,00;D;8.838.063,23;23.378.260,97;14.540.197,74;C
223210200;NI;S;CONTAS A PAGAR - CREDORES ESTRANGEIROS A LONGO PRAZO;0,00;D;8.838.063,23;23.378.260,97;14.540.197,74;C
223210203;P;A;RENEGOCIAÇÃO DE CONTAS A PAGAR (P);0,00;D;8.838.063,23;23.378.260,97;14.540.197,74;C
224000000;NI;S;OBRIGAÇÕES FISCAIS A LONGO PRAZO;0,00;D;1.922.597,99;7.650.613,80;5.728.015,81;C
224300000;NI;S;OBRIGAÇÕES FISCAIS A LONGO PRAZO COM OS MUNICIPIOS;0,00;D;1.922.597,99;7.650.613,80;5.728.015,81;C
224350000;NI;S;OBRIGAÇÕES FISCAIS A LONGO PRAZO COM OS MUNICÍPIOS-INTER OFSS - MUNICÍPIO;0,00;D;1.922.597,99;7.650.613,80;5.728.015,81;C
224350100;P;A;TRIBUTOS MUNICIPAIS RENEGOCIADOS;0,00;D;1.922.597,99;7.650.613,80;5.728.015,81;C
227000000;NI;S;PROVISOES A LONGO PRAZO;7.544.021.881,75;C;14.364.542.287,26;1.492.499.304,40;5.328.021.101,11;D
227200000;NI;S;PROVISÕES MATEMÁTICAS PREVIDENCIÁRIAS A LONGO PRAZO;7.544.021.881,75;C;14.364.542.287,26;1.492.499.304,40;5.328.021.101,11;D
227210000;NI;S;PROVISÕES MATEMÁTICAS PREVIDÊNCIÁRIAS A LONGO PRAZO - CONSOLIDAÇÃO;7.544.021.881,75;C;436.762.861,19;1.299.747.669,45;8.407.006.690,01;C
227210100;NI;S;PLANO FINANCEIRO - PROVISOES DE BENEFICIOS CONCEDIDOS ;2.906.830.651,35;C;14.510.812,42;619.887.464,15;3.512.207.303,08;C
227210101;P;A;APOSENTADORIAS/PENSÕES CONCEDIDAS DO FUNDO EM REPARTIÇÃO DO RPPS;3.123.666.117,37;C;0,00;616.156.315,06;3.739.822.432,43;C
227210103;P;A;(-) CONTRIBUIÇÕES DO APOSENTADO PARA O PLANO FINANCEIRO DO RPPS ;37.699.329,71;D;0,00;3.731.149,09;33.968.180,62;D
227210104;P;A;(-) CONTRIBUIÇÕES DO PENSIONISTA PARA O PLANO FINANCEIRO DO RPPS ;17.665.800,04;D;1.346.759,78;0,00;19.012.559,82;D
227210105;P;A;(-) COMPENSAÇÃO PREVIDENCIARIA DO PLANO FINANCEIRO DO RPPS ;161.470.336,27;D;13.164.052,64;0,00;174.634.388,91;D
227210200;NI;S;PLANO FINANCEIRO - PROVISOES DE BENEFICIOS A CONCEDER ;3.108.191.156,32;C;266.208.722,87;650.376.978,29;3.492.359.411,74;C
227210201;P;A;APOSENTADORIAS/PENSÕES A CONCEDER DO FUNDO EM REPARTIÇÃO DO RPPS;4.458.168.629,78;C;169.796.681,28;0,00;4.288.371.948,50;C
227210202;P;A;(-) CONTRIBUIÇÕES DO ENTE PARA O PLANO FINANCEIRO DO RPPS ;905.862.830,89;D;0,00;595.820.233,37;310.042.597,52;D
227210203;P;A;(-) CONTRIBUIÇÕES DO SERVIDOR E FUTURO APOSENTADO/PENSIONISTA PARA O FUNDO EM REPARTIÇÃO DO RPPS;182.089.703,24;D;96.412.041,59;0,00;278.501.744,83;D
227210204;P;A;(-) COMPENSAÇÃO PREVIDENCIARIA DO PLANO FINANCEIRO DO RPPS ;262.024.939,33;D;0,00;54.556.744,92;207.468.194,41;D
227210300;NI;S;PLANO PREVIDENCIARIO - PROVISOES DE BENEFICIOS CONCEDIDOS ;55.611.756,22;C;391.445,65;2.901.757,47;58.122.068,04;C
227210301;P;A;APOSENTADORIAS/PENSÕES CONCEDIDAS DO FUNDO EM CAPITALIZAÇÃO DO RPPS;56.564.619,95;C;0,00;2.901.757,47;59.466.377,42;C
227210303;P;A;(-) CONTRIBUIÇÕES DO APOSENTADO PARA O PLANO PREVIDENCIARIO DO RPPS ;0,00;C;84.190,74;0,00;84.190,74;D
227210304;P;A;(-) CONTRIBUIÇÕES DO PENSIONISTA PARA O PLANO PREVIDENCIARIO DO RPPS ;577.339,56;D;10.732,74;0,00;588.072,30;D
227210305;P;A;(-) COMPENSAÇÃO PREVIDENCIARIA DO PLANO PREVIDENCIARIO DO RPPS ;375.524,17;D;296.522,17;0,00;672.046,34;D
227210400;NI;S;PLANO PREVIDENCIARIO - PROVISOES DE BENEFICIOS A CONCEDER ;1.473.388.317,86;C;155.651.880,25;26.581.469,54;1.344.317.907,15;C
227210401;P;A;APOSENTADORIAS/PENSÕES A CONCEDER DO FUNDO EM CAPITALIZAÇÃO DO RPPS;2.221.235.517,34;C;119.015.144,56;0,00;2.102.220.372,78;C
227210402;P;A;(-) CONTRIBUIÇÕES DO ENTE PARA O PLANO PREVIDENCIARIO DO RPPS ;285.538.688,15;D;12.508.347,01;0,00;298.047.035,16;D
227210403;P;A;(-) CONTRIBUIÇÕES DO SERVIDOR E FUTURO APOSENTADO/PENSIONISTA PARA O FUNDO EM CAPITALIZAÇÃO DO RPPS;338.911.188,45;D;24.128.388,68;0,00;363.039.577,13;D
227210404;P;A;(-) COMPENSAÇÃO PREVIDENCIARIA DO PLANO PREVIDENCIARIO DO RPPS ;123.397.322,88;D;0,00;26.581.469,54;96.815.853,34;D
227220000;NI;S;PROVISÕES MATEMÁTICAS PREVIDÊNCIÁRIAS A LONGO PRAZO - INTRA OFSS;0,00;D;13.927.779.426,07;192.751.634,95;13.735.027.791,12;D
